,Classifier,State,County,Year,Mean AQI,Mean O3,Is California,Mean max
0,New York,New York,Bronx,1990,37.2298682284041,0.023734615666178623,False,0.033354319180087855
0,New York,New York,Bronx,1991,44.39942938659058,0.026602343081312412,False,0.03772325249643367
0,New York,New York,Bronx,1992,29.13372093023256,0.0200974584717608,False,0.028371262458471765
0,New York,New York,Bronx,1993,35.72244569589702,0.023104747385358008,False,0.032788415124698315
0,New York,New York,Bronx,1994,39.41903409090909,0.025282142755681816,False,0.03553267045454545
0,New York,New York,Bronx,1995,36.27283040272263,0.023439685762904144,False,0.0333403289846852
0,New York,New York,Bronx,1996,37.966728280961185,0.024678303142329022,False,0.03542945163277881
0,New York,New York,Bronx,1997,40.67873831775701,0.025299939252336447,False,0.03659170560747664
0,New York,New York,Bronx,1998,37.42865074958357,0.023953106052193227,False,0.03446862853970017
0,New York,New York,Bronx,1999,32.97063758389262,0.02092576216442953,False,0.030742869127516784
0,New York,New York,Bronx,2000,29.060156571899466,0.019248779151215496,False,0.028440461475072107
0,New York,New York,Bronx,2001,32.90943575154102,0.021588745851114272,False,0.03125367472735894
0,New York,New York,Bronx,2002,35.76158940397351,0.021101422034918726,False,0.03229078868151716
0,New York,New York,Bronx,2003,29.278344331133773,0.019418975404919016,False,0.028767246550689865
0,New York,New York,Bronx,2004,28.147727272727273,0.019205895933014354,False,0.028491028708133977
0,New York,New York,Bronx,2005,31.3327239488117,0.020456491163924437,False,0.030547227300426572
0,New York,New York,Bronx,2006,31.983957219251337,0.02227581054239878,False,0.03148433919022155
0,New York,New York,Bronx,2007,30.90891959798995,0.02120457851758794,False,0.030407663316582918
0,New York,New York,Bronx,2008,30.184667039731394,0.02161732512590934,False,0.030508114157806385
0,New York,New York,Bronx,2009,29.12004466778336,0.02128260301507538,False,0.030160804020100507
0,New York,New York,Bronx,2010,35.229569557080474,0.025701338739862755,False,0.03485839051777916
0,New York,New York,Bronx,2011,34.668984700973574,0.02518285465924896,False,0.03440472878998609
0,New York,New York,Bronx,2012,34.359444093493366,0.0254606260265319,False,0.03409475679090336
0,New York,New York,Bronx,2013,32.269274376417236,0.025641914965986393,False,0.03368764172335601
0,New York,New York,Bronx,2014,31.84423305588585,0.025178230083234245,False,0.033322829964328185
0,New York,New York,Bronx,2015,33.80350877192983,0.025744969005847954,False,0.03420058479532165
0,New York,New York,Bronx,2016,35.261600928074245,0.026959930394431553,False,0.03579640371229699
0,New York,New York,Bronx,2017,33.49617871840094,0.026679644914756023,False,0.03453321575543798
0,New York,New York,Bronx,2018,34.04044117647059,0.02610750306372549,False,0.034435049019607845
0,New York,New York,Bronx,2019,35.50215119852489,0.02853679778733866,False,0.036889366933005534
0,New York,New York,Bronx,2020,36.82772122161315,0.029671135473766645,False,0.0381636648394675
0,Los Angeles,California,Los Angeles,1990,55.277472527472526,0.021814615384615384,True,0.04329945054945055
0,Los Angeles,California,Los Angeles,1991,52.148459383753504,0.022350498599439775,True,0.04294117647058824
0,Los Angeles,California,Los Angeles,1992,49.92328767123288,0.019919698630136987,True,0.0405123287671233
0,Los Angeles,California,Los Angeles,1993,36.38904109589041,0.016503550684931506,True,0.03249315068493151
0,Los Angeles,California,Los Angeles,1994,46.49041095890411,0.01955462465753425,True,0.0378027397260274
0,Los Angeles,California,Los Angeles,1995,43.397260273972606,0.01963002191780822,True,0.03863287671232877
0,Los Angeles,California,Los Angeles,1996,36.72677595628415,0.017599265027322404,True,0.034286885245901635
0,Los Angeles,California,Los Angeles,1997,32.06849315068493,0.017195936986301372,True,0.03172328767123288
0,Los Angeles,California,Los Angeles,1998,36.04683195592286,0.01859106060606061,True,0.03423140495867769
0,Los Angeles,California,Los Angeles,1999,35.222527472527474,0.01891475,True,0.03448076923076924
0,Los Angeles,California,Los Angeles,2000,33.04644808743169,0.018116355191256827,True,0.03277595628415301
0,Los Angeles,California,Los Angeles,2001,35.386806596701646,0.020995952023988008,True,0.03529835082458771
0,Los Angeles,California,Los Angeles,2002,37.6171875,0.023702595703125,True,0.038146484375000005
0,Los Angeles,California,Los Angeles,2003,39.035616438356165,0.02149312876712329,True,0.037364383561643844
0,Los Angeles,California,Los Angeles,2004,47.16721854304636,0.030869081125827817,True,0.044417218543046366
0,Los Angeles,California,Los Angeles,2005,37.338820301783265,0.025999931412894375,True,0.03843484224965707
0,Los Angeles,California,Los Angeles,2006,35.86088154269972,0.025024932506887053,True,0.03733195592286503
0,Los Angeles,California,Los Angeles,2007,37.37150837988827,0.026364920391061454,True,0.0386354748603352
0,Los Angeles,California,Los Angeles,2008,38.366573033707866,0.02659225280898876,True,0.039651685393258425
0,Los Angeles,California,Los Angeles,2009,35.642265193370164,0.025748064917127077,True,0.037454419889502766
0,Los Angeles,California,Los Angeles,2010,33.861870503597125,0.024843033093525178,True,0.036103597122302156
0,Los Angeles,California,Los Angeles,2011,34.71828908554572,0.02546663126843658,True,0.03709587020648968
0,Los Angeles,California,Los Angeles,2012,36.53909465020576,0.027477108367626887,True,0.038787379972565164
0,Los Angeles,California,Los Angeles,2013,36.29189944134078,0.02736069134078212,True,0.03867877094972067
0,Los Angeles,California,Los Angeles,2014,40.271232876712325,0.02968354520547945,True,0.041365753424657536
0,Los Angeles,California,Los Angeles,2015,41.87123287671233,0.030139053424657534,True,0.04286575342465754
0,Los Angeles,California,Los Angeles,2016,40.539310344827584,0.02966247448275862,True,0.04207862068965518
0,Los Angeles,California,Los Angeles,2017,41.967032967032964,0.029389445054945052,True,0.04249175824175825
0,Los Angeles,California,Los Angeles,2018,38.34254143646409,0.028855302486187843,True,0.04067127071823205
0,Los Angeles,California,Los Angeles,2019,37.5363511659808,0.02842755692729767,True,0.03997668038408779
0,Los Angeles,California,Los Angeles,2020,39.21780303030303,0.028218087121212123,True,0.03989772727272727
